,XS,X,Y,Z,sta
0,22202.56,2582262.1878966163,166770.09282309152,59.51,87.5
0,22202.56,2582261.5352459364,166768.80921602924,59.54,88.94
0,22202.56,2582260.0169266467,166765.8230468219,59.11,92.29000000000002
0,22202.56,2582257.623874155,166761.1164875936,59.6,97.57000000000001
0,22202.56,2582257.3519363715,166760.58165131763,59.73,98.17000000000002
0,22202.56,2582257.193305998,166760.26966349,59.74,98.52000000000001
0,22202.56,2582256.6947533954,166759.28913031743,59.66,99.62
0,22202.56,2582254.288104014,166754.55582927534,59.91,104.93
0,22202.56,2582253.358983255,166752.7284719992,59.41,106.98000000000002
0,22202.56,2582253.223014363,166752.46105386122,59.37,107.28000000000002
0,22202.56,2582253.055319397,166752.13123815772,59.3,107.65
0,22202.56,2582251.700162777,166749.46597071594,59.53,110.64000000000001
0,22202.56,2582249.356965545,166744.8574648049,59.55,115.81000000000002
0,22202.56,2582248.341731155,166742.86074270803,59.47,118.05000000000001
0,22202.56,2582247.82051707,166741.8356398458,59.42,119.20000000000002
0,22202.56,2582246.9049932,166740.03502438345,59.35,121.22000000000001
0,22202.56,2582245.28696339,166736.8527485416,59.21,124.79
0,22202.56,2582245.0240901997,166736.3357401415,59.18,125.37
0,22202.56,2582242.5993116326,166731.56678334766,59.21,130.72000000000003
0,22202.56,2582241.2849456803,166728.9817413473,59.12,133.62
0,22202.56,2582241.0991215287,166728.61626989205,59.13,134.03000000000003
0,22202.56,2582240.822651449,166728.0725196782,58.93,134.64000000000001
0,22202.56,2582240.292372772,166727.0295889401,58.48,135.81
0,22202.56,2582239.4176395694,166725.30919891913,57.74,137.74
0,22202.56,2582237.7678836845,166722.06452551173,57.35,141.38
0,22202.56,2582237.7452222025,166722.01995582206,57.35,141.43
0,22202.56,2582237.57299494,166721.68122618063,57.22,141.81
0,22202.56,2582236.929408853,166720.41544699424,56.73,143.23000000000002
0,22202.56,2582236.9022150747,166720.36196336665,56.69,143.29000000000002
0,22202.56,2582236.856892111,166720.27282398732,56.66,143.39000000000001
0,22202.56,2582235.4609448235,166717.52733110415,55.93,146.47000000000003
0,22202.56,2582225.657587739,166698.24648335637,55.79,168.10000000000002
0,22202.56,2582225.503489662,166697.94340946665,54.7,168.44
0,22202.56,2582224.5970303845,166696.16062188018,52.7,170.44
0,22202.56,2582179.274066517,166607.0212425562,52.7,270.44
0,22202.56,2582178.3676072396,166605.2384549697,54.7,272.44
0,22202.56,2582178.3449457576,166605.19388528002,55.33,272.49
0,22202.56,2582174.243217528,166597.1267714512,55.36,281.54
0,22202.56,2582166.502055299,166581.90176546268,55.26,298.62
0,22202.56,2582163.5832564263,166576.1611894342,55.7,305.06
0,22202.56,2582161.811128539,166572.67583970263,55.63,308.97
0,22202.56,2582161.3125759363,166571.69530653008,55.62,310.07
0,22202.56,2582160.156840358,166569.42225235733,55.5,312.62
0,22202.56,2582158.847006702,166566.84612429485,56.72,315.51
0,22202.56,2582158.2804696537,166565.7318820533,57.14,316.76
0,22202.56,2582157.5915606027,166564.37696348756,57.39,318.28000000000003
0,22202.56,2582156.730424289,166562.68331528042,58.08,320.18
0,22202.56,2582154.9945547734,166559.2692770523,59.8,324.01
0,22202.56,2582154.967360995,166559.21579342472,59.83,324.07
0,22202.56,2582154.922038031,166559.1266540454,59.9,324.17
0,22202.56,2582153.657527339,166556.63966536225,62.24,326.96000000000004
0,22202.56,2582152.950489103,166555.2490910448,63.32,328.52
0,22202.56,2582152.0077714543,166553.39499195485,64.8,330.6
0,22202.56,2582150.915488025,166551.24673291316,66.23,333.01
0,22202.56,2582149.632848148,166548.72408847828,67.61,335.84000000000003
0,22202.56,2582149.601122073,166548.66169091276,67.62,335.91
0,22202.56,2582147.3213769905,166544.17798013275,68.19,340.94
0,22202.56,2582146.35599786,166542.27931135317,68.5,343.07
0,22202.56,2582145.7305409587,166541.04918791848,68.64,344.45000000000005
0,22202.56,2582144.9555182764,166539.52490453204,68.86,346.16
0,22202.56,2582142.9522432736,166535.58494396592,69.27,350.58000000000004
0,22202.56,2582142.721096158,166535.13033313138,69.29,351.09000000000003
0,22202.56,2582141.8690244374,166533.4545128001,69.44,352.97
0,22202.56,2582141.6967971744,166533.11578315866,69.48,353.35
0,22202.56,2582139.01821001,166527.8476458406,69.92,359.26
0,22202.56,2582138.959290157,166527.73176464747,69.9,359.39
0,22202.56,2582138.229590439,166526.29662064035,69.86,361.0
0,22202.56,2582137.9848464336,166525.815267992,69.84,361.54
0,22202.56,2582137.9667172483,166525.7796122403,69.82,361.58000000000004
0,22202.56,2582136.9333536723,166523.7472343917,68.04,363.86
0,22202.56,2582125.2898842543,166500.84732784337,68.36,389.55
0,22202.56,2582123.8622108926,166498.03943739465,68.27,392.70000000000005
0,22202.56,2582122.9330901336,166496.2120801185,68.23,394.75
0,22202.56,2582122.2033904153,166494.7769361114,68.72,396.36
0,22202.56,2582121.945049521,166494.26884164926,69.04,396.93
0,22202.56,2582119.9191130362,166490.28431139348,72.61,401.4
0,22202.56,2582119.42509273,166489.31269215883,73.65,402.49
0,22202.56,2582117.4036885416,166485.33707584097,75.09,406.95000000000005
0,22202.56,2582108.6019689585,166468.02620837625,83.54,426.37
0,22202.56,2582096.817998353,166444.84996975202,90.24,452.37
0,22202.56,2582093.9263932584,166439.16287735116,92.07,458.75
0,22202.56,2582092.974611017,166437.29095038536,91.98,460.85
0,22202.56,2582090.817237937,166433.04791592952,92.13,465.61
0,22202.56,2582089.122159088,166429.71410314282,91.72,469.35
0,22202.56,2582086.9013338587,166425.34627355594,90.54,474.25
0,22202.56,2582086.1625695475,166423.89330167294,90.23,475.88
0,22202.56,2582085.2606425667,166422.1194280244,89.97,477.87
0,22202.56,2582083.878292169,166419.40067695503,90.0,480.92
0,21539.26,2582937.65032,166632.09776,78.03,0.0
0,21539.26,2582935.9135319935,166631.12633454194,77.89,1.990000000000009
0,21539.26,2582933.6967272013,166629.88642466077,76.95,4.53000000000003
0,21539.26,2582929.3503933963,166627.45542024812,75.39,9.509999999999991
0,21539.26,2582928.4078149805,166626.92821447187,74.92,10.590000000000032
0,21539.26,2582925.4055281756,166625.24896644385,73.15,14.03000000000003
0,21539.26,2582925.0040595913,166625.02441583545,72.89,14.490000000000009
0,21539.26,2582922.883258156,166623.8382028389,71.71,16.920000000000016
0,21539.26,2582917.4634322664,166620.80676962552,69.39,23.129999999999995
0,21539.26,2582913.8676701626,166618.79557721986,67.22,27.25
0,21539.26,2582911.807961773,166617.64353496808,66.43,29.610000000000014
0,21539.26,2582908.1947445134,166615.62257949248,63.74,33.75
0,21539.26,2582907.365624611,166615.1588336708,63.0,34.69999999999999
0,21539.26,2582905.8557536304,166614.3143281218,61.44,36.43000000000001
0,21539.26,2582904.5727996756,166613.59674248192,60.55,37.900000000000034
0,21539.26,2582902.111622702,166612.22014962175,59.65,40.72000000000003
0,21539.26,2582895.583394416,166608.5687614678,59.0,48.19999999999999
0,21539.26,2582895.496118637,166608.51994611815,58.99,48.30000000000001
0,21539.26,2582895.4524807474,166608.49553844333,58.98,48.35000000000002
0,21539.26,2582894.3178956173,166607.86093889785,58.89,49.650000000000034
0,21539.26,2582890.119930637,166605.51292057958,58.54,54.45999999999998
0,21539.26,2582889.9628342343,166605.42505295022,58.53,54.639999999999986
0,21539.26,2582889.805737832,166605.33718532082,58.51,54.81999999999999
0,21539.26,2582885.398310981,166602.8720101634,57.28,59.870000000000005
0,21539.26,2582878.3202452864,166598.91308530665,56.63,67.98000000000002
0,21539.26,2582873.703356566,166596.33075331006,55.67,73.26999999999998
0,21539.26,2582870.081411728,166594.3049162995,55.34,77.42000000000002
0,21539.26,2582865.4819781636,166591.73234737286,54.55,82.69
0,21539.26,2582862.436053469,166590.02869167,55.29,86.18
0,21539.26,2582861.624388722,166589.57470891823,55.37,87.11000000000001
0,21539.26,2582861.179282248,166589.325750635,55.57,87.62
0,21539.26,2582858.5522812936,166587.8564086105,55.78,90.63
0,21539.26,2582857.705706235,166587.38289971888,55.93,91.60000000000002
0,21539.26,2582851.125112482,166583.70222235512,58.32,99.13999999999999
0,21539.26,2582849.9119791505,166583.02368899496,58.59,100.53000000000003
0,21539.26,2582845.4260040987,166580.51458002283,58.37,105.67000000000002
0,21539.26,2582844.631794508,166580.07036034102,58.49,106.57999999999998
0,21539.26,2582842.1095244884,166578.65959673608,58.71,109.47000000000003
0,21539.26,2582840.4425571053,166577.7272235577,58.84,111.38
0,21539.26,2582836.209681813,166575.3596790996,58.87,116.23000000000002
0,21539.26,2582835.895489008,166575.18394384085,58.84,116.59000000000003
0,21539.26,2582835.310741287,166574.85688099818,58.84,117.25999999999999
0,21539.26,2582834.58635232,166574.4517135961,58.98,118.09000000000003
0,21539.26,2582825.055837229,166569.1210774141,59.53,129.01000000000002
0,21539.26,2582823.065949463,166568.00808744202,59.58,131.29000000000002
0,21539.26,2582818.152323093,166565.25978325662,59.62,136.92000000000002
0,21539.26,2582817.3493859237,166564.81068203982,59.66,137.84
0,21539.26,2582816.0402492355,166564.07845179507,59.85,139.34
0,21539.26,2582813.212513989,166562.49683446632,60.11,142.58
0,21539.26,2582810.166589294,166560.79317876347,59.75,146.07
0,21539.26,2582809.634207041,166560.4954051306,59.65,146.68
0,21539.26,2582808.735266515,166559.99260702918,59.38,147.71
0,21539.26,2582808.206267729,166559.69233809592,59.31,148.32
0,21539.26,2582807.1906878017,166554.9294085971,58.89,153.19
0,21539.26,2582807.174004764,166554.8511674554,58.89,153.27
0,21539.26,2582807.155236346,166554.76314617103,58.87,153.36
0,21539.26,2582807.12812641,166554.63600431583,58.83,153.49
0,21539.26,2582806.7840387546,166553.022280769,58.81,155.14000000000001
0,21539.26,2582805.8894108515,166548.8265995472,58.63,159.43
0,21539.26,2582805.778885726,166548.3082519837,58.56,159.96
0,21539.26,2582804.638183015,166542.95851392235,58.83,165.43
0,21539.26,2582804.452584219,166542.08808122133,58.94,166.32
0,21539.26,2582804.091813526,166540.39611653282,58.88,168.05
0,21539.26,2582803.243063977,166536.4155984506,58.87,172.12
0,21539.26,2582802.9761353717,166535.16374018398,58.71,173.4
0,21539.26,2582802.8113903734,166534.39110891003,58.67,174.19
0,21539.26,2582802.0543975323,166530.840917107,59.36,177.82
0,21539.26,2582802.0043484187,166530.606193682,59.39,178.06
0,21539.26,2582801.847944939,166529.8726829789,59.37,178.81
0,21539.26,2582801.61229703,166528.76752685287,59.35,179.94
0,21539.26,2582801.4621496894,166528.06335657788,59.4,180.66
0,21539.26,2582800.678046912,166524.38602291964,59.57,184.42000000000002
0,21539.26,2582800.423630585,166523.19284550924,59.6,185.64000000000001
0,21539.26,2582799.8355535017,166520.43484526555,59.47,188.46
0,21539.26,2582799.660381605,166519.6133132781,59.36,189.3
0,21539.26,2582799.6228447696,166519.43727070934,59.36,189.48000000000002
0,21539.26,2582799.497721986,166518.85046214686,59.3,190.08
0,21539.26,2582798.509251995,166514.2146745032,59.06,194.82
0,21539.26,2582798.16516434,166512.60095095637,59.34,196.47
0,21539.26,2582798.0692368727,166512.1510643918,59.39,196.93
0,21539.26,2582797.101620679,166507.61307817523,59.26,201.57
0,21539.26,2582796.9848394142,166507.06539018356,59.15,202.13
0,21539.26,2582796.7074839105,166505.7646312034,59.25,203.46
0,21539.26,2582796.1986512565,166503.3782763826,59.39,205.9
0,21539.26,2582795.9650887274,166502.2829003993,59.46,207.02
0,21539.26,2582795.7398677166,166501.22664498683,59.47,208.1
0,21539.26,2582795.2727426575,166499.03589302022,59.04,210.34
0,21539.26,2582794.25716273,166494.27296352136,58.66,215.21
0,21539.26,2582794.050710137,166493.30472939325,58.61,216.20000000000002
0,21539.26,2582793.6336341915,166491.34870085164,58.5,218.20000000000002
0,21539.26,2582793.322912612,166489.89145958814,58.32,219.69
0,21539.26,2582793.179021411,166489.21662974128,58.23,220.38
0,21539.26,2582792.559663632,166486.31192735696,57.68,223.35
0,21539.26,2582792.2677104697,166484.94270737784,57.13,224.75
0,21539.26,2582791.9507327513,166483.45612568618,57.2,226.27
0,21539.26,2582791.3105211747,166480.4536218748,57.13,229.34
0,21539.26,2582789.7485717586,166473.1282949864,56.17,236.83
0,21539.26,2582789.546289925,166472.17962114373,56.14,237.8
0,21539.26,2582789.4128256226,166471.5536920104,56.19,238.44
0,21539.26,2582789.1125309416,166470.14535146044,56.15,239.88
0,21539.26,2582788.13031709,166465.53890424492,56.15,244.59
0,21539.26,2582787.946803674,166464.67825168662,56.28,245.47
0,21539.26,2582787.6131429174,166463.1134288533,56.57,247.07
0,21539.26,2582787.175213175,166461.0595988846,56.56,249.17000000000002
0,21539.26,2582785.796777175,166454.59492455455,56.46,255.78
0,21539.26,2582785.1231995225,166451.43593845982,56.61,259.01
0,21539.26,2582784.6831844,166449.37232834843,56.65,261.12
0,21539.26,2582784.4704756676,166448.3747537922,56.66,262.14
0,21539.26,2582784.3516090233,166447.81728565783,56.6,262.71000000000004
0,21539.26,2582783.91785004,166445.78301597454,56.46,264.79
0,21539.26,2582781.9242270202,166436.43319954557,55.4,274.35
0,21539.26,2582781.4633581005,166434.27178800708,55.53,276.56
0,21539.26,2582780.1933618463,166428.31568109785,54.69,282.65
0,21539.26,2582779.836761913,166426.64327669475,54.47,284.36
0,21539.26,2582779.757517483,166426.27163127184,54.44,284.74
0,21539.26,2582778.693973822,166421.28375849072,54.22,289.84000000000003
0,21539.26,2582777.069463014,166413.66502732108,53.84,297.63
0,21539.26,2582776.8713519396,166412.7359137638,53.91,298.58000000000004
0,21539.26,2582776.433422197,166410.6820837951,54.06,300.68
0,21539.26,2582775.538794294,166406.48640257336,53.94,304.97
0,21539.26,2582775.26143879,166405.18564359317,53.87,306.3
0,21539.26,2582774.619141834,166402.17335963907,53.47,309.38
0,21539.26,2582773.392938554,166396.4226357267,52.45,315.26
0,21539.26,2582772.940411153,166394.30034475905,52.1,317.43
0,21539.26,2582772.827800648,166393.77221705278,51.97,317.97
0,21539.26,2582772.022844073,166389.99708196748,51.66,321.83
0,21539.26,2582771.3492664206,166386.83809587275,51.49,325.06
0,21539.26,2582771.263765852,166386.4371100217,51.37,325.47
0,21539.26,2582771.263765852,166386.4371100217,46.58,325.47
0,21539.26,2582770.8466899064,166384.4810814801,44.58,327.47
0,21539.26,2582750.8750082534,166290.8166547645,44.59,423.24
0,21539.26,2582750.8750082534,166290.8166547645,47.94,423.24
0,21539.26,2582749.575816683,166284.72362585732,49.16,429.47
0,21539.26,2582739.526371775,166237.59311814694,68.28,477.66
0,21539.26,2582737.6620422984,166228.8496705659,71.74,486.6
0,21539.26,2582737.5932247676,166228.5269258565,71.81,486.93
0,21539.26,2582737.4493335662,166227.85209600965,71.74,487.62
0,21539.26,2582737.030172241,166225.88628732532,71.8,489.63
0,21539.26,2582736.483802752,166223.3238899358,71.49,492.25
0,21539.26,2582736.0938367434,166221.49500324938,72.03,494.12
0,21539.26,2582735.81439586,166220.1844641265,71.95,495.46000000000004
0,21539.26,2582735.3097339654,166217.81766959114,72.78,497.88
0,21539.26,2582733.858309675,166211.0106902663,73.97,504.84000000000003
0,21539.26,2582733.8166020806,166210.81508741213,74.0,505.04
0,21539.26,2582733.539246577,166209.51432843195,74.61,506.37
0,21539.26,2582730.5091898325,166195.30378107706,80.43,520.9
0,21539.26,2582730.050406292,166193.1521496813,80.41,523.1
0,21539.26,2582729.8439536993,166192.18391555318,80.42,524.09
0,21539.26,2582729.2517058565,166189.40635502408,80.43,526.9300000000001
0,21539.26,2582728.5572744072,166186.14956750226,80.4,530.26
0,21539.26,2582727.883696755,166182.99058140756,80.44,533.49
0,21539.26,2582727.831562262,166182.74607783984,80.44,533.74
0,21539.26,2582727.6730734026,166182.00278699404,80.46,534.5
0,21539.26,2582726.565736767,166176.80953121601,80.54,539.81
0,21539.26,2582726.13434,166174.78634,80.56,541.88
0,21158.59,2583181.21873,166466.51279,88.0,0.0
0,21158.59,2583181.1810492803,166466.42016082862,87.92,0.10000000000002274
0,21158.59,2583178.306010396,166459.35255505194,82.28,7.730000000000018
0,21158.59,2583178.3022423247,166459.34329213478,82.27,7.740000000000009
0,21158.59,2583175.13329383,166451.55317882128,75.53,16.150000000000006
0,21158.59,2583174.9788028803,166451.17339921862,75.18,16.560000000000002
0,21158.59,2583174.1234505516,166449.07071702817,74.62,18.830000000000013
0,21158.59,2583173.957655387,166448.66314867407,74.51,19.27000000000001
0,21158.59,2583173.938815027,166448.61683408837,74.48,19.32000000000002
0,21158.59,2583173.0947669144,166446.54194064936,73.28,21.560000000000002
0,21158.59,2583169.6582853124,166438.094160219,68.36,30.680000000000007
0,21158.59,2583169.5037943632,166437.71438061635,68.22,31.090000000000003
0,21158.59,2583168.6032251716,166435.50054342023,67.86,33.48000000000002
0,21158.59,2583168.2829390573,166434.71319546347,67.36,34.33000000000001
0,21158.59,2583168.004101734,166434.0277395952,67.19,35.07000000000002
0,21158.59,2583166.7493337807,166430.9431881881,66.1,38.400000000000006
0,21158.59,2583165.520942331,166427.92347720094,64.5,41.660000000000025
0,21158.59,2583164.258638234,166424.8203999595,62.81,45.01000000000002
0,21158.59,2583163.8403822496,166423.79221615716,62.56,46.120000000000005
0,21158.59,2583163.0076383525,166421.74511146953,62.12,48.33000000000001
0,21158.59,2583162.419819131,166420.30009639592,61.56,49.890000000000015
0,21158.59,2583161.632292097,166418.36414671398,61.85,51.98000000000002
0,21158.59,2583161.428816213,166417.8639491885,61.94,52.52000000000001
0,21158.59,2583161.138674674,166417.15070456883,61.95,53.29000000000002
0,21158.59,2583160.196656691,166414.8349752842,61.97,55.79000000000002
0,21158.59,2583159.801009138,166413.86236898464,61.93,56.84
0,21158.59,2583159.0624670396,166412.0468372255,61.58,58.80000000000001
0,21158.59,2583158.109144841,166409.70331918946,61.56,61.33000000000001
0,21158.59,2583157.0616208436,166407.12822822496,61.35,64.11000000000001
0,21158.59,2583155.5732324305,166403.46937595523,61.31,68.06000000000002
0,21158.59,2583153.9303530683,166399.43074408284,60.51,72.42000000000002
0,21158.59,2583153.888904277,166399.32885199433,60.49,72.53000000000002
